"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02276V02746","Domestic","C02196V04140","Region of Residence","UNIT","VALUE"
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","01","Domestic","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","01","Domestic","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","-","State","Nights per Trip","7.8"
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE04","Northern and Western","Nights per Trip","7.9"
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE05","Southern","Nights per Trip","7"
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE06","Eastern and Midland","Nights per Trip","8.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20222","2022Q2","02","Outbound","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","-","State","Nights per Trip","3.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE04","Northern and Western","Nights per Trip","3.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE05","Southern","Nights per Trip","3"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE06","Eastern and Midland","Nights per Trip","3.2"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","01","Domestic","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","-","State","Nights per Trip","8.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE04","Northern and Western","Nights per Trip","7.3"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE05","Southern","Nights per Trip","8.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE06","Eastern and Midland","Nights per Trip","8.9"
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20223","2022Q3","02","Outbound","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","-","State","Nights per Trip","2.3"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE04","Northern and Western","Nights per Trip","2.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE05","Southern","Nights per Trip","1.7"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE06","Eastern and Midland","Nights per Trip","2.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","01","Domestic","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","-","State","Nights per Trip","5.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE04","Northern and Western","Nights per Trip","6.9"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE05","Southern","Nights per Trip","5.4"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE06","Eastern and Midland","Nights per Trip","5.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20224","2022Q4","02","Outbound","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","-","State","Nights per Trip","2"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE04","Northern and Western","Nights per Trip","2.1"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE05","Southern","Nights per Trip","1.8"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE06","Eastern and Midland","Nights per Trip","2.2"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","01","Domestic","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","-","State","Nights per Trip","7.3"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE04","Northern and Western","Nights per Trip","7.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE05","Southern","Nights per Trip","6.9"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE06","Eastern and Midland","Nights per Trip","7.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20231","2023Q1","02","Outbound","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","-","State","Nights per Trip","2.2"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE04","Northern and Western","Nights per Trip","1.7"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE05","Southern","Nights per Trip","2.2"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE06","Eastern and Midland","Nights per Trip","2.3"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","01","Domestic","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","-","State","Nights per Trip","5.7"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE04","Northern and Western","Nights per Trip","5.3"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE042","West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE05","Southern","Nights per Trip","6"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE051","Mid-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE052","South-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE053","South-West","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE06","Eastern and Midland","Nights per Trip","5.6"
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE061","Dublin","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE062","Mid-East","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20232","2023Q2","02","Outbound","IE063","Midland","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20233","2023Q3","01","Domestic","-","State","Nights per Trip","2.9"
"HTQ16C03","Average Length of Stay by Irish Residents","20233","2023Q3","01","Domestic","IE04","Northern and Western","Nights per Trip","2.5"
"HTQ16C03","Average Length of Stay by Irish Residents","20233","2023Q3","01","Domestic","IE041","Border","Nights per Trip",""
"HTQ16C03","Average Length of Stay by Irish Residents","20233","2023Q3","01","Domestic","IE042","West","Nights per Trip",""
